Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
12276	-2092.972	-2244.82	151.8485	0.229754	0.0127306	0.0271496	0.0307515	0.0605137	0.082614	0.0692556	0.0109541	0.000468148	0.0700954	0.0394168	0.0606294	0.0595127	0.0716006	0.0515513	0.0724638	0.103727	0.0433344	0.000736374	0.0134098	0.103962	0.0709796	0.0256107	0.00143835	0.00422744	0.00658609	0.00254158	0.0015564	0.00716316	0.000845047	0.00114586	0.00598444	0.00301969	0.0276827	0.0160014	0.0209844	0.0124369	0.00777824	0.0113805	0.0240419	0.0300839	0.00111661	0.00923188	0.023435	0.0207906	0.0274717	0.166779	0.00713677	0.0717267	0.0481189	0.00523026	0.00821968	0.0174134	0.00229042	0.00544592	0.0217953	0.00531865	0.0797989	0.00991575	0.115426	0.0125719	0.00115359	0.000275564	0.0239486	0.0315218	0.00150102	0.00319957	0.0103484	0.0340038	0.000108447	0.0332013	0.0122826	0.0312909	0.151563	0.00843173	0.000443185	0.119404	0.019146	0.0304599	0.0696908	0.00858612	0.0859767	0.0344308	0.065656	0.01867	0.0161582	0.00398019	0.000759883	0.00262145	0.0181321	0.022904	0.3196936	1.680306	0.163153	0.413029	0.758915	1.31767	2.42113	6.1292	1.310971	5.255991	0.0761986	0.00422215	0.00900422	0.0101988	0.0200695	0.0273992	0.0229688	0.00363296	0.000155262	0.0232473	0.0130727	0.0201079	0.0197375	0.0237465	0.0170971	0.0240328	0.0344015	0.014372	0.000244221	0.0044474	0.0344793	0.0235406	0.00849387	0.000477032	0.00140204	0.0021843	0.000842922	0.000516184	0.00237568	0.000280262	0.000380027	0.00198476	0.00100149	0.00918104	0.00530691	0.00695953	0.00412472	0.00257967	0.00377438	0.00797356	0.0099774	0.000370327	0.00306178	0.00777227	0.00689524	0.00911106	0.0553128	0.00236693	0.0237883	0.0159588	0.00173463	0.00272608	0.00577519	0.000759625	0.00180615	0.00722847	0.00176394	0.0264655	0.00328859	0.0382813	0.00416951	0.00038259	9.13917e-05	0.00794261	0.0104543	0.000497816	0.00106115	0.00343207	0.0112774	3.59668e-05	0.0110113	0.00407357	0.0103777	0.0502663	0.00279641	0.000146984	0.0396006	0.00634983	0.0101021	0.0231131	0.00284761	0.0285144	0.0114191	0.021775	0.00619196	0.0053589	0.00132004	0.000252017	0.00086941	0.00601355	0.00759617	0.768272	0.231728	0.7682721	3.015203
12312	-2107.756	-2258.614	150.8584	0.199959	0.0194675	0.0329912	0.0810952	0.0439832	0.0727269	0.085251	0.00803358	0.00205164	0.0596373	0.059314	0.125099	0.0380718	0.104764	0.0753754	0.0731756	0.0916053	0.0253785	0.000858611	0.055061	0.217436	0.0309656	0.00406806	0.00406412	0.00152785	0.000567957	0.000147685	0.000656552	0.00872466	0.00257764	0.000481126	0.00515145	0.0082518	0.0208608	0.0124021	0.00848346	0.0276623	0.00543024	0.00498102	0.016269	0.0204719	0.00992852	0.0241225	0.0345893	0.0385479	0.0389873	0.136083	0.000417598	0.00923956	0.0489578	0.00350162	0.100655	0.0110975	0.0166082	0.0620035	0.000486464	0.0323868	0.0280542	0.00532485	0.0944864	0.166584	0.00988768	0.012973	0.0681454	0.0143941	0.196822	0.038536	0.0466834	0.00016662	0.00610215	0.00737417	0.0210984	0.014057	0.0380181	0.0549722	0.0432589	0.00240257	0.0224508	0.000376881	0.0785034	0.0102696	0.00710131	0.0100772	0.0529022	0.0235581	0.0230008	0.00205825	0.020028	0.00693006	0.0140208	0.00300838	0.2446122	1.755388	0.175966	0.428543	0.767695	1.3026	2.33349	5.6829	1.256305	7.176207	0.0593998	0.00578302	0.00980039	0.0240902	0.0130657	0.0216043	0.0253247	0.00238646	0.000609462	0.0177159	0.0176198	0.0371618	0.0113096	0.0311212	0.022391	0.0217376	0.0272123	0.00753895	0.000255059	0.0163564	0.0645916	0.00919866	0.00120846	0.00120729	0.000453864	0.000168717	4.38715e-05	0.000195036	0.00259175	0.000765715	0.000142924	0.00153029	0.00245128	0.00619691	0.00368417	0.0025201	0.00821738	0.00161311	0.00147966	0.00483286	0.00608139	0.00294937	0.00716584	0.0102751	0.0114511	0.0115816	0.040425	0.000124052	0.00274471	0.0145434	0.00104019	0.0299005	0.00329663	0.00493365	0.0184188	0.000144509	0.00962084	0.0083338	0.0015818	0.0280682	0.0494854	0.00293724	0.00385377	0.0202433	0.00427593	0.0584679	0.0114475	0.0138678	4.94962e-05	0.00181271	0.00219057	0.00626751	0.00417578	0.0112937	0.0163301	0.0128505	0.000713708	0.00666925	0.000111957	0.0233203	0.00305068	0.00210952	0.00299353	0.0157151	0.00699818	0.00683263	0.000611426	0.00594953	0.00205865	0.00416503	0.00089367	0.837987	0.162013	0.8379873	3.366319
12348	-2106.295	-2259.838	153.5428	0.122472	0.00264637	0.0407427	0.0315568	0.0589564	0.0570981	0.0645299	0.010126	0.000201409	0.0222845	0.0235695	0.0645737	0.0215042	0.0218743	0.0237191	0.0404498	0.0639218	0.0332226	0.000955305	0.0112584	0.111769	0.024673	0.00153549	0.00324455	0.00176037	0.00169763	0.000588313	0.00804677	0.00359998	0.00782258	0.00214977	0.00408311	0.000540031	0.0210743	0.00850852	0.00541206	0.0103185	0.00286985	0.00355365	0.0127879	0.0192364	0.000825656	0.0127365	0.0109157	0.0442889	0.010184	0.0494495	0.00905304	0.0657767	0.0240489	0.0103355	0.00208099	0.00295343	0.0136092	2.30872e-05	0.00396408	0.00722783	0.05397	0.0166863	0.0562197	0.0431455	0.00200856	0.000456014	0.0307711	0.0170563	0.00484684	0.00285511	0.00248844	0.00676305	0.0130315	0.0297078	0.00015847	0.0161734	0.0643533	0.00104062	0.00252154	0.0109937	0.00254358	0.0105241	0.0269975	0.0131318	0.0159142	0.0187857	0.0411688	0.00805388	0.0143404	0.00755276	0.00639968	0.00519631	0.00333845	0.0210524	0.3096246	1.690375	0.131896	0.372336	0.73475	1.36101	2.68575	7.58174	1.464751	5.459434	0.0677145	0.00146317	0.0225265	0.0174477	0.0325968	0.0315694	0.0356784	0.00559863	0.000111359	0.012321	0.0130315	0.0357026	0.0118896	0.0120942	0.0131142	0.0223646	0.0353422	0.0183687	0.000528185	0.00622472	0.0617969	0.0136417	0.000848968	0.0017939	0.000973303	0.000938614	0.000325276	0.00444903	0.00199042	0.00432508	0.0011886	0.00225754	0.000298581	0.0116519	0.00470433	0.00299231	0.00570509	0.00158673	0.0019648	0.00707037	0.0106358	0.000456503	0.007042	0.00603524	0.0244872	0.00563072	0.0273405	0.0050054	0.0363677	0.0132965	0.00571448	0.00115057	0.00163294	0.0075245	1.27648e-05	0.00219173	0.00399624	0.0298398	0.00922582	0.0310837	0.023855	0.00111052	0.000252129	0.0170133	0.00943037	0.00267981	0.00157858	0.00137585	0.00373927	0.00720508	0.0164253	8.76177e-05	0.00894224	0.0355808	0.000575356	0.00139415	0.00607839	0.00140634	0.00581876	0.0149268	0.00726052	0.0087989	0.0103866	0.0227621	0.00445297	0.00792879	0.0041759	0.00353837	0.00287302	0.00184582	0.0116398	0.829577	0.170423	0.8295769	1.808655
12384	-2094.578	-2247.535	152.9573	0.172176	0.0105619	0.040663	0.0041659	0.0423932	0.0252196	0.0386031	0.0105041	0.00801455	0.0667013	0.0280552	0.0638758	0.0504292	0.0180679	0.0182448	0.052586	0.0754701	0.0253969	0.00390726	0.0132135	0.0626782	0.0387295	0.000141643	0.00509109	0.00321973	0.00282663	0.00185625	0.00129718	0.00170446	0.000571991	0.000186482	0.00513652	0.00311273	0.0211082	0.0114344	0.0117458	0.00929623	0.0032908	0.00516408	0.0171811	0.022925	0.0029444	0.0113046	0.00855152	0.0174068	0.0274109	0.0416195	0.000564315	0.00285102	0.0499205	0.00292313	0.0403228	0.00398129	0.00243853	0.0433715	0.00946267	0.0105561	0.00588644	0.00203712	0.0149069	0.0938301	0.00416091	0.0128709	0.0339028	0.0037221	0.0335326	0.0231657	0.0322428	0.00172013	0.00514756	0.0187903	0.0455938	0.00350293	0.0291537	0.022243	0.0257768	0.000238578	0.00678545	0.00128566	0.0600849	0.00377394	0.00258528	0.0128633	0.0267628	0.0306067	0.0101035	0.000842338	0.000768915	0.000774659	0.00889116	0.00253511	0.2627966	1.737203	0.0942417	0.316035	0.698115	1.43243	3.1642	10.611	1.707811	6.610449	0.0928842	0.00569782	0.0219366	0.00224738	0.0228699	0.0136053	0.0208253	0.00566668	0.00432362	0.0359834	0.015135	0.0344592	0.0272051	0.00974711	0.00984257	0.0283687	0.040714	0.0137009	0.00210786	0.00712833	0.0338131	0.0208935	7.64125e-05	0.0027465	0.00173696	0.00152489	0.0010014	0.000699791	0.000919507	0.000308573	0.000100602	0.00277101	0.00167923	0.0113873	0.00616854	0.0063365	0.00501505	0.00177529	0.00278587	0.00926871	0.0123674	0.00158842	0.00609851	0.0046133	0.00939047	0.0147874	0.0224525	0.000304432	0.00153804	0.0269307	0.00157694	0.021753	0.00214779	0.00131552	0.0233977	0.00510484	0.00569472	0.00317557	0.00109897	0.00804186	0.0506186	0.00224469	0.00694346	0.0182896	0.00200797	0.0180899	0.0124972	0.017394	0.000927963	0.00277696	0.0101368	0.0245966	0.00188973	0.0157276	0.0119995	0.0139058	0.000128706	0.00366056	0.000693576	0.0324141	0.00203593	0.00139469	0.0069394	0.0144377	0.0165114	0.00545055	0.000454418	0.000414808	0.000417907	0.00479653	0.00136762	0.754791	0.245209	0.7547911	1.853666
12420	-2096.847	-2248.043	151.1956	0.320312	0.0381531	0.0597733	0.0565355	0.0966003	0.174934	0.138262	0.00760422	0.00596781	0.0195925	0.00831315	0.0217491	0.0842695	0.028046	0.0507616	0.083752	0.111735	0.064407	0.000321435	0.0078905	0.19513	0.0447809	0.00469316	0.00272539	0.0084271	4.84229e-05	0.0138678	0.00973659	0.00821113	0.00126757	0.00250075	0.00349095	0.00201939	0.0212422	0.01512	0.020504	0.0100337	0.0130675	0.0251358	0.030276	0.0477976	0.00521698	0.052353	0.0353182	0.0390829	0.035438	0.10439	0.036238	0.0948017	0.00611369	0.00914712	0.00478489	0.016255	0.0306031	5.95605e-05	0.008183	0.00280534	0.0847602	0.022505	0.105329	0.0899058	0.00239256	0.00806363	0.10061	0.031776	0.0126377	0.00300006	0.0103666	0.0165651	0.0631493	0.0309777	0.00137906	0.0221309	0.0825379	0.0148129	0.00359873	0.143589	0.0103332	0.0124783	0.0582664	0.0398625	0.0291227	0.0213392	0.0708884	0.027848	0.00250472	0.0076443	0.00795438	0.00310268	0.0766773	0.00777681	0.3438521	1.656148	0.202951	0.459423	0.784543	1.27463	2.17664	4.92731	1.153145	4.816454	0.0898307	0.0106999	0.0167633	0.0158552	0.0270913	0.0490597	0.0387753	0.00213258	0.00167366	0.00549466	0.0023314	0.00609948	0.0236332	0.00786544	0.0142359	0.023488	0.0313359	0.0180628	9.01455e-05	0.00221287	0.0547236	0.0125587	0.00131618	0.000764328	0.00236336	1.35801e-05	0.00388919	0.0027306	0.00230279	0.000355487	0.00070133	0.000979026	0.000566331	0.00595732	0.00424037	0.00575028	0.00281392	0.00366474	0.00704928	0.00849082	0.0134047	0.00146309	0.0146823	0.00990491	0.0109607	0.00993848	0.0292758	0.0101629	0.0265869	0.00171457	0.00256528	0.00134191	0.00455867	0.00858255	1.67036e-05	0.0022949	0.00078675	0.0237708	0.00631146	0.0295393	0.0252138	0.000670987	0.00226142	0.0282157	0.0089115	0.00354422	0.000841357	0.00290728	0.00464564	0.0177101	0.00868761	0.000386755	0.00620655	0.0231475	0.00415424	0.00100925	0.0402692	0.00289793	0.00349951	0.0163407	0.0111793	0.00816739	0.00598451	0.0198805	0.00780989	0.000702443	0.00214382	0.00223078	0.000870139	0.0215039	0.00218099	0.771777	0.228223	0.7717772	3.565732
12456	-2102.045	-2253.161	151.1165	0.24229	0.0392763	0.0177591	0.0458288	0.136269	0.100146	0.0865795	0.0102676	0.0047813	0.0272839	0.0270811	0.169869	0.0261308	0.0428161	0.0459412	0.108289	0.14049	0.0205659	0.00400905	0.037531	0.181186	0.0466392	0.00202585	0.0165867	0.0163558	0.000659754	0.00269025	0.00641218	0.0134305	0.00121037	0.00290814	0.00311622	0.0145939	0.0320551	0.0163338	0.0168343	0.020771	0.00979855	0.00386236	0.0341491	0.0195798	0.0089958	0.0250801	0.0345562	0.0292938	0.0238154	0.108722	0.0325935	0.0302893	0.0255062	0.00508316	0.00515473	0.010385	0.0395255	0.000472427	0.00895016	0.000117172	0.0402898	0.0210921	0.178541	0.020646	0.00327528	0.0032055	0.0429501	0.0229175	0.0232256	0.00478049	0.00552851	0.0561654	0.0312353	0.0358404	0.00971466	0.0180918	0.158118	0.0147821	0.00443976	0.164996	0.0258891	0.0111633	0.00821384	0.0336688	0.00226133	0.0093889	0.0565998	0.025194	0.0395933	0.00212855	0.00307819	0.0098195	0.0421522	0.00952342	0.2966727	1.703327	0.144004	0.388631	0.744635	1.34294	2.57313	6.94423	1.401244	5.741436	0.072947	0.0118251	0.0053468	0.0137978	0.041027	0.0301512	0.0260668	0.00309129	0.00143952	0.00821445	0.00815339	0.0511429	0.00786729	0.0128908	0.0138317	0.0326028	0.0422976	0.00619184	0.00120702	0.0112996	0.0545503	0.0140418	0.000609929	0.00499381	0.00492428	0.000198634	0.000809961	0.00193054	0.00404355	0.000364409	0.000875564	0.00093821	0.00439382	0.00965094	0.00491766	0.00506835	0.00625357	0.00295008	0.00116285	0.0102814	0.00589494	0.00270839	0.00755094	0.0104039	0.00881958	0.00717019	0.0327332	0.00981303	0.00911929	0.00767924	0.0015304	0.00155195	0.00312664	0.0119001	0.000142235	0.00269465	3.52775e-05	0.0121302	0.00635026	0.053754	0.00621596	0.000986098	0.00096509	0.0129311	0.00689984	0.00699261	0.00143928	0.00166449	0.0169099	0.00940412	0.0107906	0.00292482	0.00544695	0.0476049	0.00445049	0.00133669	0.0496759	0.00779452	0.00336097	0.00247297	0.0101368	0.000680825	0.00282675	0.0170407	0.00758525	0.0119205	0.00064085	0.00092676	0.00295639	0.0126909	0.00286725	0.717359	0.282641	0.7173594	3.321453
12492	-2089.327	-2241.047	151.7201	0.182799	0.0315587	0.0309076	0.036837	0.118493	0.0733984	0.0667306	0.00175597	0.00369276	0.0458964	0.0460661	0.0935592	0.0553211	0.084397	0.0650158	0.115716	0.11109	0.0241591	0.0021135	0.0243276	0.187542	0.0497711	0.00409537	0.00478485	0.0140402	0.00153841	0.0022039	0.014811	0.01051	0.00343691	0.00291968	0.00218624	0.000892927	0.0311365	0.0145147	0.0191775	0.0168338	0.0048205	0.0166869	0.011285	0.0316343	0.00127993	0.00875887	0.0350323	0.0392692	0.00768645	0.0917662	5.42385e-05	0.0239319	0.0498043	0.00123116	0.0376157	0.015709	0.0511095	0.123105	0.0194954	0.0117279	0.00163351	0.0264904	0.032953	0.178449	0.00108182	0.0367245	0.0134012	0.00594046	0.0399173	0.0149128	0.0218251	0.00402354	0.0105126	0.0402306	0.0745239	0.0163391	0.0196863	0.0200547	0.00944479	0.00240722	0.00608017	0.00937393	0.0713054	0.000615434	0.00188789	0.00131475	0.0390496	0.0370985	0.0101285	0.00139791	0.11914	0.000727742	0.0143599	0.00478411	0.304413	1.695587	0.171424	0.423111	0.764646	1.30779	2.36345	5.8335	1.275217	5.570021	0.0596592	0.0102997	0.0100872	0.0120223	0.0386722	0.0239547	0.0217786	0.000573088	0.00120519	0.014979	0.0150344	0.0305345	0.0180549	0.0275443	0.0212189	0.0377658	0.0362558	0.00788471	0.000689775	0.00793967	0.0612071	0.0162436	0.00133659	0.00156161	0.00458223	0.000502083	0.000719278	0.00483378	0.00343009	0.00112169	0.000952883	0.000713513	0.00029142	0.0101619	0.00473708	0.00625886	0.00549397	0.00157325	0.00544602	0.00368302	0.0103244	0.000417725	0.00285859	0.0114333	0.0128161	0.00250859	0.0299493	1.77016e-05	0.00781055	0.0162544	0.000401808	0.0122765	0.00512689	0.0166804	0.0401771	0.00636261	0.0038276	0.000533123	0.00864555	0.0107547	0.0582396	0.00035307	0.0119856	0.00437369	0.00193876	0.0130276	0.00486703	0.00712294	0.00131315	0.00343096	0.0131299	0.024322	0.00533253	0.00642491	0.00654517	0.00308245	0.000785633	0.00198436	0.00305933	0.0232716	0.000200857	0.000616143	0.00042909	0.0127445	0.0121077	0.00330559	0.00045623	0.0388833	0.00023751	0.00468657	0.00156137	0.729666	0.270334	0.7296662	3.064049
12528	-2099.546	-2250.34	150.7941	0.16578	0.0699227	0.00288143	0.0170988	0.130478	0.0401609	0.0440134	0.000438922	0.0111226	0.0740635	0.0482397	0.111037	0.0484528	0.109951	0.0322866	0.0742717	0.0943207	0.0104237	0.000921374	0.0584251	0.160097	0.0525217	0.0206579	0.0136637	0.00418152	0.00417033	0.00115519	0.00327723	0.00874568	0.00054647	0.00193964	0.00109749	0.0223947	0.0366583	0.0152585	0.0160743	0.00992717	0.00642778	0.00628712	0.0222486	0.0590471	0.0177146	0.0143429	0.0483452	0.0359722	0.0361673	0.121441	0.0553584	0.0244708	0.163704	0.0298407	0.00507641	0.0520388	0.00472566	0.0170626	0.0772678	0.00841845	0.0768709	0.0156763	0.326496	0.0513648	0.00242387	0.000144024	0.105852	0.0470102	0.0170662	0.00512929	0.00702055	0.0551557	0.0965528	0.00588993	0.0283316	0.039354	0.116811	0.00202709	0.00833303	0.0218701	0.052844	0.0130763	0.0245203	0.0401376	0.0112902	0.0190299	0.114838	0.0265915	0.0462278	0.00132612	0.00324978	0.00684937	0.0581215	0.00779197	0.3504218	1.649578	0.185047	0.439189	0.773595	1.29267	2.27692	5.40403	1.219922	4.707408	0.0438817	0.0185084	0.00076271	0.00452602	0.0345372	0.0106305	0.0116503	0.000116182	0.00294414	0.0196045	0.012769	0.0293912	0.0128254	0.0291037	0.0085462	0.0196596	0.0249665	0.00275914	0.000243886	0.015465	0.0423775	0.0139024	0.00546811	0.00361676	0.00110684	0.00110388	0.000305777	0.000867476	0.00231496	0.00014465	0.000513419	0.000290505	0.00592783	0.00970339	0.0040389	0.00425483	0.0026277	0.00170142	0.00166419	0.00588918	0.0156297	0.00468903	0.00379653	0.0127969	0.00952177	0.00957341	0.0321452	0.0146533	0.00647738	0.0433321	0.00789877	0.00134372	0.0137746	0.00125087	0.00451643	0.0204526	0.00222835	0.0203476	0.00414948	0.086423	0.0135962	0.000641594	3.81228e-05	0.0280189	0.0124435	0.00451738	0.00135771	0.00185833	0.0145996	0.0255573	0.00155905	0.00749932	0.0104169	0.0309197	0.000536566	0.00220574	0.00578896	0.0139877	0.00346127	0.00649048	0.0106244	0.00298848	0.00503719	0.0303975	0.00703871	0.0122364	0.000351021	0.00086021	0.00181302	0.0153847	0.00206252	0.669388	0.330612	0.669388	3.777888
12564	-2108.01	-2261.077	153.0677	0.0867882	0.0169162	0.0222483	0.0190344	0.0473386	0.0422261	0.066024	0.00667854	0.00710253	0.0166706	0.0219086	0.0529055	0.0360278	0.0364598	0.0505982	0.0269283	0.0809942	0.031658	0.00106118	0.0152951	0.125655	0.0760443	0.00620629	0.00164815	0.00192498	0.00429426	0.0067182	0.00273984	0.0045283	0.000141514	0.00144034	0.00420574	0.00123517	0.0200666	0.00452424	0.0144701	0.0089789	0.0168853	0.00950853	0.00822876	0.00885411	0.00959189	0.00922116	0.00590473	0.0253764	0.00996966	0.068159	0.00171987	0.0035652	0.057754	0.000772033	0.0271521	0.0185173	0.0327394	0.110293	0.016626	0.0325376	0.00314136	0.0283314	0.0138734	0.0693493	0.00449827	0.00592946	0.0231614	0.0030191	0.022168	0.0152006	0.0193151	0.00129324	0.0191885	0.032966	0.0399335	0.0660359	0.00246554	0.0193505	0.0197258	0.0040614	0.00384397	0.00197332	0.0392287	0.00395512	0.00862238	0.00237915	0.0218568	0.0440262	0.0175722	0.00533143	0.0093686	0.000979378	0.00558878	0.00366898	0.3072445	1.692755	0.108192	0.338045	0.712933	1.40266	2.95818	9.24281	1.607994	5.509473	0.0428697	0.0083559	0.0109897	0.00940218	0.0233833	0.0208579	0.032613	0.00329892	0.00350835	0.00823456	0.0108219	0.0261331	0.0177962	0.0180096	0.0249934	0.0133014	0.0400077	0.0156377	0.000524179	0.00755513	0.0620682	0.0375627	0.00306565	0.000814118	0.000950857	0.00212118	0.00331851	0.00135336	0.00223679	6.9902e-05	0.000711466	0.00207746	0.000610122	0.00991204	0.00223478	0.00714762	0.0044352	0.00834064	0.00469681	0.00406466	0.00437356	0.00473799	0.00455486	0.00291669	0.0125349	0.00492459	0.0336677	0.000849544	0.00176106	0.0285281	0.000381352	0.013412	0.00914676	0.0161719	0.0544799	0.00821253	0.0160722	0.0015517	0.0139945	0.00685288	0.0342557	0.00222195	0.0029289	0.0114407	0.00149131	0.01095	0.00750846	0.00954086	0.000638804	0.00947832	0.0162838	0.0197254	0.032619	0.00121787	0.00955833	0.00974372	0.00200616	0.00189876	0.000974736	0.0193773	0.00195366	0.00425909	0.0011752	0.0107963	0.0217471	0.00867995	0.0026335	0.00462769	0.000483772	0.00276062	0.00181232	0.789876	0.210124	0.7898762	2.024464
12600	-2111.483	-2264.472	152.989	0.131936	0.0157087	0.007514	0.00724554	0.0505396	0.0303047	0.00731085	0.00105345	0.00208016	0.0161628	0.0181558	0.0252538	0.0428089	0.0104485	0.0704505	0.0895575	0.0959606	0.0304777	0.00221945	0.018461	0.131884	0.0243796	0.0037457	0.00377059	0.00394349	0.00725529	0.00193021	0.00282356	0.00382255	0.000601275	0.00438542	0.00141566	0.000108815	0.0174295	0.00724858	0.0118716	0.0132503	0.00633147	0.00559422	0.0105337	0.0259497	0.0157033	0.016143	0.0293821	0.00376406	0.00966786	0.0644588	0.000761224	0.0148978	0.0451883	0.00681359	0.00748556	0.00751054	0.00718078	0.0752679	0.0126246	0.0452835	0.00284391	0.0182103	0.0291062	0.0788487	0.003061	0.00310797	0.00137645	0.00260982	0.0250797	0.0733716	0.0139748	0.000544719	0.00316718	0.0187222	0.0313118	0.0253224	0.000198446	0.0442878	0.00649286	0.00326375	0.00456862	0.00442986	0.0630218	0.000758151	0.00285966	0.00207194	0.0270782	0.0189382	0.0156652	0.0188169	0.012686	0.00715059	0.00548199	0.00231082	0.2822263	1.717774	0.0905752	0.309978	0.693912	1.4411	3.22604	11.0405	1.736504	6.086512	0.0696309	0.00829043	0.00396559	0.00382391	0.0266728	0.0159937	0.00385838	0.000555971	0.00109783	0.00853009	0.0095819	0.013328	0.0225929	0.00551432	0.037181	0.0472649	0.0506442	0.0160849	0.00117134	0.00974301	0.0696033	0.0128666	0.00197683	0.00198997	0.00208122	0.00382906	0.00101869	0.00149017	0.00201739	0.000317329	0.00231445	0.000747129	5.74281e-05	0.00919862	0.00382552	0.00626537	0.00699297	0.0033415	0.00295241	0.00555926	0.0136952	0.00828761	0.00851965	0.0155067	0.00198653	0.00510232	0.0340188	0.000401744	0.00786246	0.0238486	0.00359595	0.00395059	0.00396377	0.00378973	0.0397235	0.00666275	0.0238988	0.00150091	0.00961069	0.0153611	0.0416133	0.00161548	0.00164027	0.000726437	0.00137736	0.0132361	0.0387227	0.00737535	0.000287481	0.00167151	0.00988083	0.0165251	0.0133642	0.000104732	0.0233734	0.00342668	0.00172248	0.00241114	0.00233791	0.0332604	0.000400122	0.00150922	0.00109349	0.0142908	0.00999484	0.00826745	0.00993082	0.0066952	0.0037738	0.00289318	0.00121956	0.780981	0.219019	0.7809806	1.894798
